Nombre,Email,Telefono,Codigo_Postal,ID,Provincia,Estado,Categoria
Fedac-Vic,a8030960@xtec.cat  ,938893351,08500,8030960,Barcelona,Cataluña,Centro Privado
La Font,a8073788@xtec.cat  ,695788133,08500,8073788,Barcelona,Cataluña,Centro Privado
Sagrat Cor De Jesús,a8030911@xtec.cat  ,938851194,08500,8030911,Barcelona,Cataluña,Centro Privado
Sentfores,a8030819@xtec.cat  ,938853420,08505,8030819,Barcelona,Cataluña,Centro Público
Àngela Roca,ceipangelaroca@xtec.cat  ,936580693,08840,8031083,Barcelona,Cataluña,Centro Público
Doctor Trueta,a8032762@xtec.cat  ,936582638,08840,8032762,Barcelona,Cataluña,Centro Público
Enxaneta,a8071020@xtec.cat  ,936378952,08840,8071020,Barcelona,Cataluña,Centro Público
Goar,a8032555@xtec.cat  ,936582538,08840,8032555,Barcelona,Cataluña,Centro Privado
Mediterrània,a8063783@xtec.cat  ,936375737,08840,8063783,Barcelona,Cataluña,Centro Público
Montserratina,a8031101@xtec.cat  ,936588511,08840,8031101,Barcelona,Cataluña,Centro Público
Sagrada Família,a8031150@xtec.cat  ,936580899,08840,8031150,Barcelona,Cataluña,Centro Privado
Santo Tomás,a8031125@xtec.cat  ,936580787,08840,8031125,Barcelona,Cataluña,Centro Privado
Roc Blanc,a8041726@xtec.cat  ,937891902,08232,8041726,Barcelona,Cataluña,Centro Público
Cristòfor Mestre,a8039291@xtec.cat  ,938904582,08720,8039291,Barcelona,Cataluña,Centro Público
Estalella I Graells,a8031320@xtec.cat  ,938920813,08720,8031320,Barcelona,Cataluña,Centro Público
Mas I Perera,a8036111@xtec.cat  ,938922396,08720,8036111,Barcelona,Cataluña,Centro Público
Pau Boada,a8034126@xtec.cat  ,938921403,08720,8034126,Barcelona,Cataluña,Centro Público
Sant Ramon De Penyafort,a8031401@xtec.cat  ,938901828,08720,8031401,Barcelona,Cataluña,Centro Privado
Trentapasses,a8031460@xtec.cat  ,938412709,08455,8031460,Barcelona,Cataluña,Centro Público
Joan Maragall,a8031277@xtec.cat  ,938036839,08788,8031277,Barcelona,Cataluña,Centro Público
Pompeu Fabra,a8038247@xtec.cat  ,938060111,08788,8038247,Barcelona,Cataluña,Centro Público
Mestres Munguet-Cortés,a8039264@xtec.cat  ,938459060,08410,8039264,Barcelona,Cataluña,Centro Público
Canigó,a8031666@xtec.cat  ,938154095,08800,8031666,Barcelona,Cataluña,Centro Público
Divina Providència,a8031599@xtec.cat  ,938930614,08800,8031599,Barcelona,Cataluña,Centro Privado
El Margalló,a8040412@xtec.cat  ,938152361,08800,8040412,Barcelona,Cataluña,Centro Público
Ginesta,info@escolaginesta.cat  ,938930437,08800,8031484,Barcelona,Cataluña,Centro Público
La Pau,a8043565@xtec.cat  ,938153809,08800,8043565,Barcelona,Cataluña,Centro Privado
L'Arjau,a8039586@xtec.cat  ,938151371,08800,8039586,Barcelona,Cataluña,Centro Público
Pasífae,  ,,08800,8068367,Barcelona,Cataluña,Centro Público
Sant Bonaventura,a8031526@xtec.cat  ,938106511,08800,8031526,Barcelona,Cataluña,Centro Privado
Santa Teresa De Jesús,a8031502@xtec.cat  ,938930617,08800,8031502,Barcelona,Cataluña,Centro Privado
Francesc Macià,a8026476@xtec.cat  ,937539848,08339,8026476,Barcelona,Cataluña,Centro Público
Sant Jordi,a8026506@xtec.cat  ,937531203,08339,8026506,Barcelona,Cataluña,Centro Privado
Els Alocs,a8058374@xtec.cat  ,937542015,08340,8058374,Barcelona,Cataluña,Centro Público
Pérez Sala,a8026749@xtec.cat  ,937591257,08340,8026749,Barcelona,Cataluña,Centro Público
Llebeig,a8031319@xtec.cat  ,938978868,08735,8031319,Barcelona,Cataluña,Centro Público
Lluís Marià Vidal - Zer Les Salines,b7000019@xtec.cat  ,972535580,17707,17000019,Gerona,Cataluña,Centro Público
De Lliurona,b7006940@xtec.cat  ,972980673,17733,17006940,Gerona,Cataluña,Centro Público
Bac De Cerdanya,b7000071@xtec.cat  ,972144299,17538,17000071,Gerona,Cataluña,Centro Público
Fedac - Anglès,  ,,17160,17000147,Gerona,Cataluña,Centro Privado
Doctor Carulla,b7000160@xtec.cat  ,972860368,17401,17000160,Gerona,Cataluña,Centro Público
Montpalau - Zer El Llierca,b7005261@xtec.cat  ,972287059,17853,17005261,Gerona,Cataluña,Centro Público
Camins,escolacamins@xtec.cat  ,972580342,17820,17009345,Gerona,Cataluña,Centro Público
Casa Nostra,b7000299@xtec.cat  ,972570966,17820,17000299,Gerona,Cataluña,Centro Privado
La Draga,b7006952@xtec.cat  ,972572356,17820,17006952,Gerona,Cataluña,Centro Público
Joan Reglà,b7000354@xtec.cat  ,665489344,17483,17000354,Gerona,Cataluña,Centro Público
El Rajaret - Zer Montgrí,b7000381@xtec.cat  ,972788035,17141,17000381,Gerona,Cataluña,Centro Público
Doctor Sobrequés,b7000408@xtec.cat  ,972440228,17162,17000408,Gerona,Cataluña,Centro Público
Carles Faust,b7000470@xtec.cat  ,972336766,17300,17000470,Gerona,Cataluña,Centro Público
Joaquim Ruyra,b7000469@xtec.cat  ,972350425,17300,17000469,Gerona,Cataluña,Centro Público
Napoleó Soliva,b7004566@xtec.cat  ,972333568,17300,17004566,Gerona,Cataluña,Centro Público
Quatre Vents,b7005017@xtec.cat  ,972330241,17300,17005017,Gerona,Cataluña,Centro Público
Santa Maria,b7000512@xtec.cat  ,972330091,17300,17000512,Gerona,Cataluña,Centro Privado
Santa Cecília - Zer Cerdanya,b7004888@xtec.cat  ,972895055,17539,17004888,Gerona,Cataluña,Centro Público
De Bordils,ceipbordils@xtec.cat  ,972490115,17462,17000561,Gerona,Cataluña,Centro Público
Montseny,b7000585@xtec.cat  ,972870823,17400,17000585,Gerona,Cataluña,Centro Público
De Cabanes,b7008641@xtec.cat  ,972678072,17761,17008641,Gerona,Cataluña,Centro Público
Caritat Serinyana - Cap De Creus,  ,,17488,17010797,Gerona,Cataluña,Centro Público
Sant Esteve,b7000676@xtec.cat  ,972472344,17455,17000676,Gerona,Cataluña,Centro Público
Els Terraprims,b7003768@xtec.cat  ,972794087,17465,17003768,Gerona,Cataluña,Centro Público
Doctor Robert,ceipdrrobert@xtec.cat  ,972740260,17867,17000779,Gerona,Cataluña,Centro Público
Aldric,b7008501@xtec.cat  ,972464501,17244,17008501,Gerona,Cataluña,Centro Público
Puig D'Arques,b7000846@xtec.cat  ,972463733,17244,17000846,Gerona,Cataluña,Centro Público
Vall D'Aro,b7000883@xtec.cat  ,972817112,17249,17000883,Gerona,Cataluña,Centro Público
El Bruel-Empuriabrava,b7010694@xtec.cat  ,,17486,17010694,Gerona,Cataluña,Centro Público
Ruiz Amado,b7000871@xtec.cat  ,972250234,17486,17000871,Gerona,Cataluña,Centro Público
Les Falgueres,b7008471@xtec.cat  ,972492125,17460,17008471,Gerona,Cataluña,Centro Público
Mossèn Josep Maria Albert - Zer Empordà,b7000937@xtec.cat  ,972546585,17741,17000937,Gerona,Cataluña,Centro Público
El Rodonell,b7000998@xtec.cat  ,972630079,17121,17000998,Gerona,Cataluña,Centro Público
Les Alzines,b7001413@xtec.cat  ,972212162,17003,17001413,Gerona,Cataluña,Centro Privado
Mont-Roig - Zer Requesens,b7001036@xtec.cat  ,972535494,17722,17001036,Gerona,Cataluña,Centro Público
Del Far D'Empordà,b7000068@xtec.cat  ,972670088,17469,17000068,Gerona,Cataluña,Centro Público
Les Clisques-Zer Cap De Creus,b7002879@xtec.cat  ,972126432,17489,17002879,Gerona,Cataluña,Centro Público
L'Olivar Vell,b7004876@xtec.cat  ,972611990,17255,17004876,Gerona,Cataluña,Centro Público
Carles De Fortuny,b7001097@xtec.cat  ,972597135,17832,17001097,Gerona,Cataluña,Centro Público
Anicet De Pagès I De Puig,b7004463@xtec.cat  ,972501514,17600,17004463,Gerona,Cataluña,Centro Público
Cor De Maria,b7001164@xtec.cat  ,972501251,17600,17001164,Gerona,Cataluña,Centro Privado
Joaquim Cusí I Furtunet,escolacusi@xtec.cat  ,972505036,17600,17001280,Gerona,Cataluña,Centro Público
Josep Pous I Pagès,b7001115@xtec.cat  ,972503970,17600,17001115,Gerona,Cataluña,Centro Público
M. Àngels Anglada,b7006711@xtec.cat  ,972507563,17600,17006711,Gerona,Cataluña,Centro Público
Parc De Les Aigües,b7008444@xtec.cat  ,972509924,17600,17008444,Gerona,Cataluña,Centro Público
Sant Pau,b7001279@xtec.cat  ,972500487,17600,17001279,Gerona,Cataluña,Centro Público
Alzina Reclamadora,b7004827@xtec.cat  ,972574271,17833,17004827,Gerona,Cataluña,Centro Público
Sant Jordi,b7005391@xtec.cat  ,972476065,17458,17005391,Gerona,Cataluña,Centro Privado
De Garrigàs - Zer Empordà,b7001371@xtec.cat  ,972547465,17476,17001371,Gerona,Cataluña,Centro Público
Santa Coloma - Zer Cerdanya,b7001395@xtec.cat  ,972894250,17539,17001395,Gerona,Cataluña,Centro Público
Annexa - Joan Puigbert,b7001449@xtec.cat  ,972202186,17002,17001449,Gerona,Cataluña,Centro Público
Bell-Lloc Del Pla,b7001590@xtec.cat  ,972232111,17005,17001590,Gerona,Cataluña,Centro Privado
Cassià Costal,b7004694@xtec.cat  ,972202776,17003,17004694,Gerona,Cataluña,Centro Público
Domeny,b7008286@xtec.cat  ,972415259,17007,17008286,Gerona,Cataluña,Centro Público
El Bosc De La Pabordia,b7009126@xtec.cat  ,972941385,17007,17009126,Gerona,Cataluña,Centro Público
Joan Bruguera,b7001450@xtec.cat  ,972203424,17001,17001450,Gerona,Cataluña,Centro Público
Maristes Girona,b7001589@xtec.cat  ,972232211,17005,17001589,Gerona,Cataluña,Centro Privado
Migdia,ceipmigdia@xtec.cat  ,972226170,17003,17004529,Gerona,Cataluña,Centro Público
Montfalgars,b7004943@xtec.cat  ,972401976,17006,17004943,Gerona,Cataluña,Centro Público
Montjuïc,b7004918@xtec.cat  ,972212838,17007,17004918,Gerona,Cataluña,Centro Privado
Pla De Girona,b7001516@xtec.cat  ,972212642,17002,17001516,Gerona,Cataluña,Centro Público
Vedruna Girona,b7001553@xtec.cat  ,972202084,17002,17001553,Gerona,Cataluña,Centro Privado
Mare De Déu Dels Socors,b7001981@xtec.cat  ,972864469,17850,17001981,Gerona,Cataluña,Centro Público
Empordanet,b7009710@xtec.cat  ,972643896,17100,17009710,Gerona,Cataluña,Centro Público
Mas Clarà,b7005248@xtec.cat  ,972642910,17100,17005248,Gerona,Cataluña,Centro Público
Josep Peñuelas Del Rio,b7002004@xtec.cat  ,972554620,17700,17002004,Gerona,Cataluña,Centro Público
Pedra Blanca - Zer Empordanet-Gavarres,b7002715@xtec.cat  ,972488540,17120,17002715,Gerona,Cataluña,Centro Público
Pompeu Fabra,b7002077@xtec.cat  ,972380495,17490,17002077,Gerona,Cataluña,Centro Público
Sant Cristòfol,b7002752@xtec.cat  ,972448041,17172,17002752,Gerona,Cataluña,Centro Público
Empúries,ceipempuries@xtec.cat  ,972776609,17130,17001048,Gerona,Cataluña,Centro Público
Portitxol,escola-portitxol@xtec.cat  ,972751447,17258,17003860,Gerona,Cataluña,Centro Público
Lacustària,escolalacustaria@xtec.cat  ,972830339,17240,17002031,Gerona,Cataluña,Centro Público
Les Moreres - Zer Vall De Ter,b7002065@xtec.cat  ,972130019,17869,17002065,Gerona,Cataluña,Centro Público
Jaume I - Zer Cerdanya,b7002090@xtec.cat  ,972896224,17527,17002090,Gerona,Cataluña,Centro Público
Esteve Carles,b7004657@xtec.cat  ,972365329,17310,17004657,Gerona,Cataluña,Centro Público
Lloret De Mar,b7009898@xtec.cat  ,972361495,17310,17009898,Gerona,Cataluña,Centro Público
Pompeu Fabra,b7004955@xtec.cat  ,972369215,17310,17004955,Gerona,Cataluña,Centro Público
Les Arrels,b7008547@xtec.cat  ,,17412,17008547,Gerona,Cataluña,Centro Público
L'Entorn,b7002791@xtec.cat  ,972574017,17834,17002791,Gerona,Cataluña,Centro Público
Finestres,b7002201@xtec.cat  ,972680462,17830,17002201,Gerona,Cataluña,Centro Público
Torres Jonama,b7002259@xtec.cat  ,972304769,17253,17002259,Gerona,Cataluña,Centro Público
L'Esquirol - Zer Vall De Ter,b7005029@xtec.cat  ,972721315,17861,17005029,Gerona,Cataluña,Centro Público
El Morrot,b7008778@xtec.cat  ,972271155,17800,17008778,Gerona,Cataluña,Centro Público
Greda,  ,,17800,17010827,Gerona,Cataluña,Centro Público
Malagrida,b7002296@xtec.cat  ,972260421,17800,17002296,Gerona,Cataluña,Centro Público
Pla De Dalt,ceippladedalt@xtec.cat  ,972261044,17800,17002314,Gerona,Cataluña,Centro Público
Volcà Bisaroques,b7002326@xtec.cat  ,972266157,17800,17002326,Gerona,Cataluña,Centro Público
La Vall,b7002442@xtec.cat  ,972446176,17161,17002442,Gerona,Cataluña,Centro Público
Josep Barceló I Matas,b7002491@xtec.cat  ,972300924,17200,17002491,Gerona,Cataluña,Centro Público
Sant Jordi,b7002521@xtec.cat  ,972302898,17200,17002521,Gerona,Cataluña,Centro Privado
Vedruna Palafrugell,b7002511@xtec.cat  ,972300739,17200,17002511,Gerona,Cataluña,Centro Privado
La Vila,escolaruizgimenez@xtec.cat  ,972314344,17230,17002569,Gerona,Cataluña,Centro Público
Vila-Romà,  ,,17230,17010815,Gerona,Cataluña,Centro Público
Martí Inglès,b7002624@xtec.cat  ,972530748,17495,17002624,Gerona,Cataluña,Centro Público
Pau,b7002703@xtec.cat  ,972552039,17494,17002703,Gerona,Cataluña,Centro Público
Núria Morer I Pi - Zer Comte Arnau,b7002764@xtec.cat  ,972736201,17535,17002764,Gerona,Cataluña,Centro Público
Tramuntana - Zer Empordà,b7002776@xtec.cat  ,972529038,17706,17002776,Gerona,Cataluña,Centro Público
Frigolet,b7002818@xtec.cat  ,972574629,17834,17002818,Gerona,Cataluña,Centro Público
Alfons I,b7002880@xtec.cat  ,972141026,17520,17002880,Gerona,Cataluña,Centro Público
Vedruna Puigcerdà,b7002892@xtec.cat  ,972880384,17520,17002892,Gerona,Cataluña,Centro Privado
Santa Margarida,b7002922@xtec.cat  ,972469381,17242,17002922,Gerona,Cataluña,Centro Público
Vall De Ribes,  ,,17534,17010803,Gerona,Cataluña,Centro Público
Salesians Ripoll,b7003011@xtec.cat  ,972700152,17500,17003011,Gerona,Cataluña,Centro Privado
Vedruna Ripoll,b7003021@xtec.cat  ,972700061,17500,17003021,Gerona,Cataluña,Centro Privado
Lluís Castells,ceiplluiscastells@xtec.cat  ,972266944,17814,17003082,Gerona,Cataluña,Centro Público
Centre Escolar Empordà,b7003124@xtec.cat  ,972257397,17480,17003124,Gerona,Cataluña,Centro Privado
Jaume Vicens I Vives,ceip-vives-roses@xtec.cat  ,972257535,17480,17004451,Gerona,Cataluña,Centro Público
Narcís Monturiol,b7003136@xtec.cat  ,972256267,17480,17003136,Gerona,Cataluña,Centro Público
El Pla,b7004864@xtec.cat  ,972400710,17190,17004864,Gerona,Cataluña,Centro Público
Fedac - Salt,b7003197@xtec.cat  ,972233681,17190,17003197,Gerona,Cataluña,Centro Privado
Les Arrels,b7009850@xtec.cat  ,972234699,17190,17009850,Gerona,Cataluña,Centro Público
Mas Masó,b7007919@xtec.cat  ,972941382,17190,17007919,Gerona,Cataluña,Centro Público
Silvestre Santaló,b7003151@xtec.cat  ,972238619,17190,17003151,Gerona,Cataluña,Centro Público
Vilagran,b7003185@xtec.cat  ,972241757,17190,17003185,Gerona,Cataluña,Centro Privado
Llevantí De Mar,esc-llevantidemar@xtec.cat  ,972660414,17251,17000718,Gerona,Cataluña,Centro Público
De Sant Esteve De Guialbes,b7004153@xtec.cat  ,972561002,17468,17004153,Gerona,Cataluña,Centro Público
Ardenya,b7008018@xtec.cat  ,972328013,17220,17008018,Gerona,Cataluña,Centro Público
Cor De Maria - Sant Josep,b7003288@xtec.cat  ,972320435,17220,17003288,Gerona,Cataluña,Centro Privado
L'Estació,b7004682@xtec.cat  ,972323050,17220,17004682,Gerona,Cataluña,Centro Público
Rocalba,b7003343@xtec.cat  ,972444096,17174,17003343,Gerona,Cataluña,Centro Público
Guilleries,b7003434@xtec.cat  ,972868729,17403,17003434,Gerona,Cataluña,Centro Público
Les Escomes,b7003461@xtec.cat  ,972687401,17854,17003461,Gerona,Cataluña,Centro Público
Mestre Andreu,b7009813@xtec.cat  ,972720343,17860,17009813,Gerona,Cataluña,Centro Público
Castanyer,b7003732@xtec.cat  ,972290777,17857,17003732,Gerona,Cataluña,Centro Público
Castellum,b7006873@xtec.cat  ,972171646,17481,17006873,Gerona,Cataluña,Centro Público
Vallgarriga,b7003598@xtec.cat  ,972568187,17475,17003598,Gerona,Cataluña,Centro Público
Llagut,b7003628@xtec.cat  ,972520251,17470,17003628,Gerona,Cataluña,Centro Público
Castell De Farners,b7008249@xtec.cat  ,972877535,17430,17008249,Gerona,Cataluña,Centro Público
Sant Salvador D'Horta,b7003641@xtec.cat  ,972840927,17430,17003641,Gerona,Cataluña,Centro Público
Joan Maragall,b7003719@xtec.cat  ,972680059,17811,17003719,Gerona,Cataluña,Centro Público
Bora Gran,b7003801@xtec.cat  ,972593060,17852,17003801,Gerona,Cataluña,Centro Público
Verdaguer,b7003823@xtec.cat  ,972853165,17410,17003823,Gerona,Cataluña,Centro Público
Sant Gabriel,b7003896@xtec.cat  ,972758416,17257,17003896,Gerona,Cataluña,Centro Privado
Ignasi Melé I Farré,b7003926@xtec.cat  ,972341368,17320,17003926,Gerona,Cataluña,Centro Público
L'Estany - Zer Empordanet-Gavarres,b7003941@xtec.cat  ,972760303,17114,17003941,Gerona,Cataluña,Centro Público
Vall-Llobrega,ceipvall-llobrega@xtec.cat  ,972601913,17253,17008493,Gerona,Cataluña,Centro Público
Francesc Cambó I Batlle,b7009795@xtec.cat  ,972780141,17142,17009795,Gerona,Cataluña,Centro Público
Santa Bàrbara - Zer Els Castells,b7004062@xtec.cat  ,938551277,17515,17004062,Gerona,Cataluña,Centro Público
Sant Iscle,b7004074@xtec.cat  ,972850103,17411,17004074,Gerona,Cataluña,Centro Público
Madrenc,b7004116@xtec.cat  ,972242612,17180,17004116,Gerona,Cataluña,Centro Público
Els Castanyers - Zer Guilleries,b7004189@xtec.cat  ,938848087,17406,17004189,Gerona,Cataluña,Centro Público
Sol I Vent,b7004190@xtec.cat  ,972546311,17740,17004190,Gerona,Cataluña,Centro Público
La Daina - Zer Vall De Ter,b7004219@xtec.cat  ,972740025,17869,17004219,Gerona,Cataluña,Centro Público
Josep De Ribot I Olivas,b7004232@xtec.cat  ,972525525,17469,17004232,Gerona,Cataluña,Centro Público
De Vila-Roja,b7001954@xtec.cat  ,972201992,17004,17001954,Gerona,Cataluña,Centro Público
Sagrada Família,b7001942@xtec.cat  ,972200100,17004,17001942,Gerona,Cataluña,Centro Privado
Forallac,b7008997@xtec.cat  ,972641830,17110,17008997,Gerona,Cataluña,Centro Público
Macià-Companys,c5000067@xtec.cat  ,973390668,25310,25000067,Lérida,Cataluña,Centro Público
Francesc Feliu,c5000730@xtec.cat  ,973794419,25182,25000730,Lérida,Cataluña,Centro Público
Sant Salvador,c5000158@xtec.cat  ,973720639,25171,25000158,Lérida,Cataluña,Centro Público
La Dula - Zer L'Eral,c5000183@xtec.cat  ,973136276,25162,25000183,Lérida,Cataluña,Centro Público
Parc Del Saladar,c5008893@xtec.cat  ,973795463,25180,25008893,Lérida,Cataluña,Centro Público
Pinyana,c5005119@xtec.cat  ,973761467,25120,25005119,Lérida,Cataluña,Centro Público
Sant Blai - Zer Serra Llarga,c5000286@xtec.cat  ,973426111,25130,25000286,Lérida,Cataluña,Centro Público
D'Alins - Zer Alt Pallars Sobirà,c5000316@xtec.cat  ,973624407,25574,25000316,Lérida,Cataluña,Centro Público
D¿Almenar,escalmenar@xtec.cat  ,973770433,25126,25007992,Lérida,Cataluña,Centro Público
Terraferma,  ,,25110,25000471,Lérida,Cataluña,Centro Privado
Albirka,c5000602@xtec.cat  ,973160067,25140,25000602,Lérida,Cataluña,Centro Público
Els Til.Lers,c5000626@xtec.cat  ,973167843,25150,25000626,Lérida,Cataluña,Centro Público
Loseron - Zer Val D'Aran,c5000535@xtec.cat  ,973641501,25598,25000535,Lérida,Cataluña,Centro Público
Escola Pia De Balaguer,  ,,25600,25000811,Lérida,Cataluña,Centro Privado
La Noguera,c5000857@xtec.cat  ,973446325,25600,25000857,Lérida,Cataluña,Centro Público
Vedruna Balaguer,  ,,25600,25000821,Lérida,Cataluña,Centro Privado
De La Vall De Boí - Zer Alta Ribagorça,c5008534@xtec.cat  ,973694142,25527,25008534,Lérida,Cataluña,Centro Público
Els Set Focs - Zer Elaia,c5003676@xtec.cat  ,973124075,25163,25003676,Lérida,Cataluña,Centro Público
Ramon Farrerons,c5000985@xtec.cat  ,973560611,25220,25000985,Lérida,Cataluña,Centro Público
Valeri Serra,c5001011@xtec.cat  ,973320167,25250,25001011,Lérida,Cataluña,Centro Público
Mare De Déu De Talló,c5001059@xtec.cat  ,973511147,25720,25001059,Lérida,Cataluña,Centro Público
Sant Joan,c5001096@xtec.cat  ,973777517,25132,25001096,Lérida,Cataluña,Centro Público
Vallmajor - Zer Elaia,c5001126@xtec.cat  ,973133536,25178,25001126,Lérida,Cataluña,Centro Público
De Butsènit - Zer El Sió,c5003238@xtec.cat  ,973430166,25315,25003238,Lérida,Cataluña,Centro Público
Castell-Ciutat - Zer Urgellet,c5001242@xtec.cat  ,973360609,25710,25001242,Lérida,Cataluña,Centro Público
L'Estel - Zer Vent Serè,c5001266@xtec.cat  ,973322202,25265,25001266,Lérida,Cataluña,Centro Público
El Terrall - Zer Espernallac,c5001281@xtec.cat  ,973610343,25334,25001281,Lérida,Cataluña,Centro Público
Les Savines,c5009095@xtec.cat  ,973534404,25200,25009095,Lérida,Cataluña,Centro Público
El Cérvol - Zer Riu Set,c5001333@xtec.cat  ,973178148,25460,25001333,Lérida,Cataluña,Centro Público
Sant Climent - Zer Narieda,c5001400@xtec.cat  ,973383400,25793,25001400,Lérida,Cataluña,Centro Público
Sol Ixent,c5001424@xtec.cat  ,973190512,25137,25001424,Lérida,Cataluña,Centro Público
Camp Crusat - Zer Vall De L'Aranyó,  ,,25152,25001394,Lérida,Cataluña,Centro Público
Arnau Mir - Zer Urgellet,c5003950@xtec.cat  ,973387337,25796,25003950,Lérida,Cataluña,Centro Público
Ribagorçana,c5003755@xtec.cat  ,973690388,25520,25003755,Lérida,Cataluña,Centro Público
Arrels - Zer L'Horta De Lleida,c5000110@xtec.cat  ,973199211,25221,25000110,Lérida,Cataluña,Centro Público
Mossèn Ramon Muntanyola - Zer Riu Corb,c5005909@xtec.cat  ,973330265,43449,25005909,Tarragona,Cataluña,Centro Público
D'Espluga De Serra - Zer Alta Ribagorça,c5006549@xtec.cat  ,973252403,25583,25006549,Lérida,Cataluña,Centro Público
Minyons D'Urgell,c5001606@xtec.cat  ,973711779,25244,25001606,Lérida,Cataluña,Centro Público
L'Espígol - Zer Montsec,c5003470@xtec.cat  ,973450082,25614,25003470,Lérida,Cataluña,Centro Público
Sant Isidre - Zer Ponent,c5000481@xtec.cat  ,973748413,25112,25000481,Lérida,Cataluña,Centro Público
Santa Margarida - Zer Alt Berguedà,c5001709@xtec.cat  ,973370264,25716,25001709,Lérida,Cataluña,Centro Público
Fedac-Guissona,c5001771@xtec.cat  ,973550082,25210,25001771,Lérida,Cataluña,Centro Privado
Ramon Faus I Esteve,c5001761@xtec.cat  ,973550319,25210,25001761,Lérida,Cataluña,Centro Público
Sant Sebastià - Zer Serra Llarga,c5001795@xtec.cat  ,973761336,25122,25001795,Lérida,Cataluña,Centro Público
L'Espígol - Zer Garrigues Altes,c5001916@xtec.cat  ,973128111,25165,25001916,Lérida,Cataluña,Centro Público
De La Coma - Zer El Solsonès,c5003536@xtec.cat  ,973492635,25284,25003536,Lérida,Cataluña,Centro Público
De La Granadella - Zer Elaia,c5001710@xtec.cat  ,973133368,25177,25001710,Lérida,Cataluña,Centro Público
Josep Espasa - Zer Riu Set,  ,,25471,25003664,Lérida,Cataluña,Centro Público
Blanca De Villalonga - Zer Alt Segrià,c5003792@xtec.cat  ,973186103,25134,25003792,Lérida,Cataluña,Centro Público
Mare De Déu De La Guardiola - Zer El Romaní,c5000675@xtec.cat  ,973424100,25617,25000675,Lérida,Cataluña,Centro Público
La Valira,c5009368@xtec.cat  ,973350882,25700,25009368,Lérida,Cataluña,Centro Público
Pau Claris,escolapauclaris@xtec.cat  ,973352327,25700,25005533,Lérida,Cataluña,Centro Público
Els Aubis - Zer Riu Set,c5000171@xtec.cat  ,973175505,25450,25000171,Lérida,Cataluña,Centro Público
De Les Avellanes - Zer Montsec,c5000699@xtec.cat  ,973454202,25612,25000699,Lérida,Cataluña,Centro Público
Mare De Déu De Montserrat,c5001151@xtec.cat  ,973142975,25400,25001151,Lérida,Cataluña,Centro Privado
De Les Ventoses - Zer El Sió,c5003822@xtec.cat  ,973392699,25316,25003822,Lérida,Cataluña,Centro Público
El Sitjar,c5002970@xtec.cat  ,973575378,25240,25002970,Lérida,Cataluña,Centro Público
Arc D'Adà - Zer L'Oliver,c5003019@xtec.cat  ,973130236,25179,25003019,Lérida,Cataluña,Centro Público
Balàfia,c5002052@xtec.cat  ,973236090,25005,25002052,Lérida,Cataluña,Centro Público
Cervantes,c5002076@xtec.cat  ,973254742,25002,25002076,Lérida,Cataluña,Centro Público
Creu Del Batlle - Zer L'Horta De Lleida,c5002131@xtec.cat  ,973270046,25007,25002131,Lérida,Cataluña,Centro Público
El Carme,c5002374@xtec.cat  ,973201181,25001,25002374,Lérida,Cataluña,Centro Privado
Episcopal-Mare De Déu De L'Acadèmia,  ,,25003,25002647,Lérida,Cataluña,Centro Privado
Fedac-Lleida,c5002222@xtec.cat  ,973282563,25006,25002222,Lérida,Cataluña,Centro Privado
Frederic Godas,c5005880@xtec.cat  ,973201315,25001,25005880,Lérida,Cataluña,Centro Público
Institució Lleida,c5005703@xtec.cat  ,973243950,25001,25005703,Lérida,Cataluña,Centro Privado
Joan Xxiii,c5005430@xtec.cat  ,973263630,25003,25005430,Lérida,Cataluña,Centro Público
La Mitjana,c5009344@xtec.cat  ,,25005,25009344,Lérida,Cataluña,Centro Público
Magí Morera I Galícia,c5002091@xtec.cat  ,973278884,25003,25002091,Lérida,Cataluña,Centro Público
Magraners,c5010334@xtec.cat  ,,25001,25010334,Lérida,Cataluña,Centro Público
Mater Salvatoris,c5002489@xtec.cat  ,973234050,25193,25002489,Lérida,Cataluña,Centro Privado
Països Catalans,escolapaisoscatalans@xtec.cat  ,973725340,25005,25009071,Lérida,Cataluña,Centro Público
Pardinyes,c5002106@xtec.cat  ,973236863,25005,25002106,Lérida,Cataluña,Centro Público
Pràctiques Ii,c5008212@xtec.cat  ,973235847,25006,25008212,Lérida,Cataluña,Centro Público
Riu Segre,c5002088@xtec.cat  ,973234507,25005,25002088,Lérida,Cataluña,Centro Público
Sant Jaume,c5002623@xtec.cat  ,973261247,25003,25002623,Lérida,Cataluña,Centro Privado
Sant Josep De Calassanç,c5002659@xtec.cat  ,973234949,25008,25002659,Lérida,Cataluña,Centro Público
Santa Maria De Gardeny,c5002003@xtec.cat  ,973271571,25003,25002003,Lérida,Cataluña,Centro Público
Torre Queralt,c5010280@xtec.cat  ,973236497,25001,25010280,Lérida,Cataluña,Centro Público
El Segrià - Zer L'Horta De Lleida,c5002854@xtec.cat  ,973230302,25195,25002854,Lérida,Cataluña,Centro Público
Otogesa - Zer L'Oliver,c5003123@xtec.cat  ,973130075,25179,25003123,Lérida,Cataluña,Centro Público
Pere Sarret - Zer Baridà-Batllia,c5003263@xtec.cat  ,973515154,25724,25003263,Lérida,Cataluña,Centro Público
