Nombre,Email,Telefono,Codigo_Postal,Codigo_Escuela
Denominación específica: CRISTO DE LA VEGA,Dirección de correo electrónico:   ,Teléfono: 925220538,Código postal: 45005,45012293
Denominación específica: GLORIA FUERTES,Dirección de correo electrónico:   ,Teléfono:,Código postal: 45005,45013935
Denominación específica: CRISTO DE LA SANGRE,Dirección de correo electrónico: mjmontoro@jccm.es  ,Teléfono: 925760714,Código postal: 45500,45012323
Denominación específica: LOS PEQUES,Dirección de correo electrónico:   ,Teléfono:,Código postal: 45217,45012955
Denominación específica: CUESTAS BLANCAS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 45860,45012992
Denominación específica: VILLAPEQUES,Dirección de correo electrónico: villaluenga@escuelasdulcinea.es  ,Teléfono: 925524326,Código postal: 45520,45013017
Denominación específica: ESCUELA INFANTIL DE Villarrubia de Santiago,Dirección de correo electrónico: cai.villarrubiadesantiago@hotmail.com  ,Teléfono: 925150788,Código postal: 45360,45013561
Denominación específica: ESCUELA INFANTIL DE Villasequilla,Dirección de correo electrónico:   ,Teléfono: 925310299,Código postal: 45740,45013042
Denominación específica: FUENTEARRIBA,Dirección de correo electrónico: caifuentearriba@hotmail.com  ,Teléfono: 925154361,Código postal: 45313,45013078
Denominación específica: Els Pinyons,Dirección de correo electrónico: a8069128@xtec.cat  ,Teléfono: 935555509,Código postal: 08328,08069128
Denominación específica: dels Colors,Dirección de correo electrónico: a8073326@xtec.cat  ,Teléfono: 937931860,Código postal: 08350,08073326
Denominación específica: Cargol Treu Banya,Dirección de correo electrónico: a8060502@xtec.cat  ,Teléfono: 937575188,Código postal: 08310,08060502
Denominación específica: Moixaines,Dirección de correo electrónico: a8061130@xtec.cat  ,Teléfono: 938305757,Código postal: 08271,08061130
Denominación específica: Estel,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08279,08046190
Denominación específica: El Cargol,Dirección de correo electrónico: a8058684@xtec.cat  ,Teléfono: 938970443,Código postal: 08793,08058684
Denominación específica: Nero Nas,Dirección de correo electrónico: a8063436@xtec.cat  ,Teléfono: 933994531,Código postal: 08914,08063436
Denominación específica: Pinotxo,Dirección de correo electrónico: a8048061@xtec.cat  ,Teléfono: 933953153,Código postal: 08915,08048061
Denominación específica: Uni dori,Dirección de correo electrónico: a8071536@xtec.cat  ,Teléfono: 934970628,Código postal: 08917,08071536
Denominación específica: La Llavor,Dirección de correo electrónico: a8047947@xtec.cat  ,Teléfono: 937182764,Código postal: 08214,08047947
Denominación específica: L'Esquirol,Dirección de correo electrónico: a8052190@xtec.cat  ,Teléfono: 649337760,Código postal: 08695,08052190
Denominación específica: El Bosquet,Dirección de correo electrónico: a8070313@xtec.cat  ,Teléfono:,Código postal: 08210,08070313
Denominación específica: La Blava,Dirección de correo electrónico: a8070362@xtec.cat  ,Teléfono:,Código postal: 08210,08070362
Denominación específica: Rodona,Dirección de correo electrónico: a8046244@xtec.cat  ,Teléfono: 937190801,Código postal: 08210,08046244
Denominación específica: Barrufets,Dirección de correo electrónico: a8046323@xtec.cat  ,Teléfono: 934551042,Código postal: 08025,08046323
Denominación específica: Cadí,Dirección de correo electrónico: a8046384@xtec.cat  ,Teléfono: 934424844,Código postal: 08001,08046384
Denominación específica: Can Bruixa,Dirección de correo electrónico: a8046311@xtec.cat  ,Teléfono: 934914817,Código postal: 08014,08046311
Denominación específica: Canigó,Dirección de correo electrónico: a8046360@xtec.cat  ,Teléfono: 934422051,Código postal: 08001,08046360
Denominación específica: Cargol,Dirección de correo electrónico: a8046517@xtec.cat  ,Teléfono: 934293641,Código postal: 08032,08046517
Denominación específica: Ciutat de Mallorca,Dirección de correo electrónico: a8061816@xtec.cat  ,Teléfono: 933593854,Código postal: 08016,08061816
Denominación específica: El Bressol del Poblenou,Dirección de correo electrónico: a8069669@xtec.cat  ,Teléfono:,Código postal: 08015,08069669
Denominación específica: El Cotxet,Dirección de correo electrónico: a8069670@xtec.cat  ,Teléfono:,Código postal: 08038,08069670
Denominación específica: El Mar,Dirección de correo electrónico: a8047868@xtec.cat  ,Teléfono: 933467901,Código postal: 08030,08047868
Denominación específica: El Parc de la Pegaso,Dirección de correo electrónico: a8063588@xtec.cat  ,Teléfono: 933519747,Código postal: 08027,08063588
Denominación específica: El Torrent,Dirección de correo electrónico: a8068653@xtec.cat  ,Teléfono:,Código postal: 08042,08068653
Denominación específica: El Tren,Dirección de correo electrónico: a8046530@xtec.cat  ,Teléfono: 933462251,Código postal: 08033,08046530
Denominación específica: El Vent,Dirección de correo electrónico: a8046542@xtec.cat  ,Teléfono: 934273745,Código postal: 08042,08046542
Denominación específica: El Xalet de la Paperera,Dirección de correo electrónico: a8061853@xtec.cat  ,Teléfono: 932214100,Código postal: 08019,08061853
Denominación específica: Esquitx,Dirección de correo electrónico: a8046955@xtec.cat  ,Teléfono: 932565763,Código postal: 08020,08046955
Denominación específica: Galatea,Dirección de correo electrónico: a8070921@xtec.cat  ,Teléfono: 934189436,Código postal: 08023,08070921
Denominación específica: La Farinera,Dirección de correo electrónico: a8066693@xtec.cat  ,Teléfono: 932700693,Código postal: 08018,08066693
Denominación específica: La Fontana,Dirección de correo electrónico: a8046891@xtec.cat  ,Teléfono: 932186456,Código postal: 08012,08046891
Denominación específica: La Mar,Dirección de correo electrónico: a8046906@xtec.cat  ,Teléfono: 932215124,Código postal: 08003,08046906
Denominación específica: La Muntanya,Dirección de correo electrónico: a8047169@xtec.cat  ,Teléfono: 933507938,Código postal: 08033,08047169
Denominación específica: L'Airet,Dirección de correo electrónico: a8047844@xtec.cat  ,Teléfono: 933548561,Código postal: 08033,08047844
Denominación específica: L'Argimon,Dirección de correo electrónico: a8046931@xtec.cat  ,Teléfono: 933505748,Código postal: 08042,08046931
Denominación específica: Les Quatre Torres,Dirección de correo electrónico: a8064568@xtec.cat  ,Teléfono: 933453952,Código postal: 08030,08064568
Denominación específica: Llar d'Infants,Dirección de correo electrónico: a8046967@xtec.cat  ,Teléfono: 934276870,Código postal: 08031,08046967
Denominación específica: L'Oreneta,Dirección de correo electrónico: a8061828@xtec.cat  ,Teléfono: 932804683,Código postal: 08017,08061828
Denominación específica: Mont Tàber,Dirección de correo electrónico: a8046980@xtec.cat  ,Teléfono: 934417536,Código postal: 08001,08046980
Denominación específica: Municipal Albí,Dirección de correo electrónico: a8073302@xtec.cat  ,Teléfono:,Código postal: 08032,08073302
Denominación específica: Municipal Aurora,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08001,08076728
Denominación específica: Municipal Can Caralleu,Dirección de correo electrónico: a8072693@xtec.cat  ,Teléfono:,Código postal: 08017,08072693
Denominación específica: Municipal Can Novell,Dirección de correo electrónico: a8072841@xtec.cat  ,Teléfono:,Código postal: 08028,08072841
Denominación específica: municipal Cobi,Dirección de correo electrónico: a8072905@xtec.cat  ,Teléfono:,Código postal: 08005,08072905
Denominación específica: Municipal Diagonal Mar,Dirección de correo electrónico: a8072735@xtec.cat  ,Teléfono:,Código postal: 08019,08072735
Denominación específica: municipal El Clot de la Mel,Dirección de correo electrónico: a8071883@xtec.cat  ,Teléfono:,Código postal: 08018,08071883
Denominación específica: municipal El Gronxador,Dirección de correo electrónico: a8071901@xtec.cat  ,Teléfono:,Código postal: 08020,08071901
Denominación específica: Municipal El Roure,Dirección de correo electrónico: a8072723@xtec.cat  ,Teléfono:,Código postal: 08036,08072723
Denominación específica: Municipal Els Patufets de Navas,Dirección de correo electrónico: a8073727@xtec.cat  ,Teléfono:,Código postal: 08027,08073727
Denominación específica: Municipal Enxaneta,Dirección de correo electrónico: a8073715@xtec.cat  ,Teléfono:,Código postal: 08012,08073715
Denominación específica: municipal Guinbó,Dirección de correo electrónico: a8071925@xtec.cat  ,Teléfono:,Código postal: 08014,08071925
Denominación específica: Municipal Júpiter,Dirección de correo electrónico: a8072954@xtec.cat  ,Teléfono:,Código postal: 08005,08072954
Denominación específica: Municipal La Morera,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08027,08076297
Denominación específica: Municipal L'Aliança,Dirección de correo electrónico: a8073247@xtec.cat  ,Teléfono:,Código postal: 08005,08073247
Denominación específica: Municipal Leonor Serrano,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08013,08076716
Denominación específica: municipal L'Harmonia,Dirección de correo electrónico: a8071950@xtec.cat  ,Teléfono:,Código postal: 08035,08071950
Denominación específica: Municipal Marina,Dirección de correo electrónico: a8072942@xtec.cat  ,Teléfono:,Código postal: 08025,08072942
Denominación específica: municipal Pla de Fornells,Dirección de correo electrónico: a8071913@xtec.cat  ,Teléfono:,Código postal: 08042,08071913
Denominación específica: Municipal Tres Turons,Dirección de correo electrónico: a8072701@xtec.cat  ,Teléfono:,Código postal: 08032,08072701
Denominación específica: Nenes i Nens,Dirección de correo electrónico: a8046992@xtec.cat  ,Teléfono: 934273167,Código postal: 08042,08046992
Denominación específica: Niu d'Infants,Dirección de correo electrónico: a8047005@xtec.cat  ,Teléfono: 933312565,Código postal: 08038,08047005
Denominación específica: Portal Nou,Dirección de correo electrónico: a8064283@xtec.cat  ,Teléfono: 933101807,Código postal: 08003,08064283
Denominación específica: Sant Genís,Dirección de correo electrónico: a8068641@xtec.cat  ,Teléfono:,Código postal: 08035,08068641
Denominación específica: Trinitat Nova,Dirección de correo electrónico: a8047081@xtec.cat  ,Teléfono: 933595271,Código postal: 08033,08047081
Denominación específica: Turó,Dirección de correo electrónico: a8068185@xtec.cat  ,Teléfono:,Código postal: 08031,08068185
Denominación específica: Xarlot,Dirección de correo electrónico: a8047108@xtec.cat  ,Teléfono: 933589300,Código postal: 08032,08047108
Denominación específica: Sant Jordi,Dirección de correo electrónico: a8045422@xtec.cat  ,Teléfono: 938496049,Código postal: 08420,08045422
Denominación específica: Flor de Neu,Dirección de correo electrónico: a8046062@xtec.cat  ,Teléfono: 938221705,Código postal: 08600,08046062
Denominación específica: Municipal El Castellet,Dirección de correo electrónico: a8060861@xtec.cat  ,Teléfono: 937592131,Código postal: 08349,08060861
Denominación específica: Rosa Aymerich,Dirección de correo electrónico: a8046131@xtec.cat  ,Teléfono: 937531856,Código postal: 08348,08046131
Denominación específica: El Tren Blau,Dirección de correo electrónico: a8047194@xtec.cat  ,Teléfono: 938309312,Código postal: 08275,08047194
Denominación específica: La Lluna,Dirección de correo electrónico: a8066802@xtec.cat  ,Teléfono: 938627596,Código postal: 08140,08066802
Denominación específica: El Carrilet,Dirección de correo electrónico: a8047200@xtec.cat  ,Teléfono: 937660971,Código postal: 08370,08047200
Denominación específica: Mainada,Dirección de correo electrónico: a8046463@xtec.cat  ,Teléfono: 938360450,Código postal: 08262,08046463
Denominación específica: La Petita Estelada,Dirección de correo electrónico: a8072073@xtec.cat  ,Teléfono: 937445221,Código postal: 08445,08072073
Denominación específica: Municipal de Capellades,Dirección de correo electrónico: a8075694@xtec.cat  ,Teléfono:,Código postal: 08786,08075694
Denominación específica: Can Serra,Dirección de correo electrónico: a8068161@xtec.cat  ,Teléfono: 938462253,Código postal: 08440,08068161
Denominación específica: Aliret,Dirección de correo electrónico: a8063321@xtec.cat  ,Teléfono: 938691350,Código postal: 08261,08063321
Denominación específica: Municipal de Santa Susanna,Dirección de correo electrónico: a8060174@xtec.cat  ,Teléfono: 937679095,Código postal: 08398,08060174
Denominación específica: Municipal Colobrers,Dirección de correo electrónico: a8071822@xtec.cat  ,Teléfono:,Código postal: 08211,08071822
Denominación específica: La Caseta,Dirección de correo electrónico: a8069840@xtec.cat  ,Teléfono:,Código postal: 08755,08069840
Denominación específica: La casa dels infants de Ca n'Aimeric,Dirección de correo electrónico: a8073375@xtec.cat  ,Teléfono:,Código postal: 08860,08073375
Denominación específica: La Casa dels Infants de la Muntanyeta,Dirección de correo electrónico: a8069921@xtec.cat  ,Teléfono:,Código postal: 08860,08069921
Denominación específica: de Castellfollit del Boix,Dirección de correo electrónico: a8062274@xtec.cat  ,Teléfono: 938356048,Código postal: 08255,08062274
Denominación específica: Quitxalla,Dirección de correo electrónico: a8067843@xtec.cat  ,Teléfono: 938084754,Código postal: 08719,08067843
Denominación específica: El Petit Pi,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08540,08070118
Denominación específica: Els Barrufets,Dirección de correo electrónico: a8046104@xtec.cat  ,Teléfono: 936830818,Código postal: 08759,08046104
Denominación específica: de Sant Jordi,Dirección de correo electrónico: a8051215@xtec.cat  ,Teléfono: 938248158,Código postal: 08698,08051215
Denominación específica: Montflorit,Dirección de correo electrónico: a8062663@xtec.cat  ,Teléfono: 935865596,Código postal: 08290,08062663
Denominación específica: La Masia,Dirección de correo electrónico: a8068069@xtec.cat  ,Teléfono:,Código postal: 08758,08068069
Denominación específica: l'Abellerol,Dirección de correo electrónico: a8059718@xtec.cat  ,Teléfono: 937770088,Código postal: 08293,08059718
Denominación específica: Arc de Sant Martí,Dirección de correo electrónico: a8069281@xtec.cat  ,Teléfono:,Código postal: 08940,08069281
Denominación específica: Edelweis,Dirección de correo electrónico: a8063451@xtec.cat  ,Teléfono: 933773708,Código postal: 08940,08063451
Denominación específica: La Rosa dels Vents,Dirección de correo electrónico: a8071044@xtec.cat  ,Teléfono:,Código postal: 08940,08071044
Denominación específica: Linda Vista,Dirección de correo electrónico: a8045823@xtec.cat  ,Teléfono: 933753501,Código postal: 08940,08045823
Denominación específica: Cavall Fort,Dirección de correo electrónico: a8069979@xtec.cat  ,Teléfono: 938463494,Código postal: 08520,08069979
Denominación específica: Les Tres Bessones,Dirección de correo electrónico: a8060885@xtec.cat  ,Teléfono: 938498483,Código postal: 08520,08060885
Denominación específica: La Draga,Dirección de correo electrónico: a8060401@xtec.cat  ,Teléfono: 938952161,Código postal: 08880,08060401
Denominación específica: Municipal La caseta del bosc de Can Martorell,Dirección de correo electrónico: a8070398@xtec.cat  ,Teléfono: 937919364,Código postal: 08319,08070398
Denominación específica: La Barqueta,Dirección de correo electrónico: a8071494@xtec.cat  ,Teléfono: 935409654,Código postal: 08320,08071494
Denominación específica: El Cucut,Dirección de correo electrónico: a8063345@xtec.cat  ,Teléfono: 936731279,Código postal: 08754,08063345
Denominación específica: Palaudàries,Dirección de correo electrónico: a8065056@xtec.cat  ,Teléfono: 938645954,Código postal: 08186,08065056
Denominación específica: La Pau,Dirección de correo electrónico: llarinfants.lapau@elpont.cat  ,Teléfono: 938317681,Código postal: 08254,08063591
Denominación específica: El Cabusset,Dirección de correo electrónico: a8067521@xtec.cat  ,Teléfono: 934790739,Código postal: 08820,08067521
Denominación específica: La Granota,Dirección de correo electrónico: a8071411@xtec.cat  ,Teléfono: 933789640,Código postal: 08820,08071411
Denominación específica: El Roc Petit,Dirección de correo electrónico: a8072875@xtec.cat  ,Teléfono: 938820303,Código postal: 08550,08072875
Denominación específica: Xiroi,Dirección de correo electrónico: a8045434@xtec.cat  ,Teléfono: 938980827,Código postal: 08730,08045434
Denominación específica: Món Petit,Dirección de correo electrónico: a8060721@xtec.cat  ,Teléfono: 937703458,Código postal: 08630,08060721
Denominación específica: Cucuruga,Dirección de correo electrónico: a8045291@xtec.cat  ,Teléfono: 937771039,Código postal: 08292,08045291
Denominación específica: La Mainada,Dirección de correo electrónico: a8047534@xtec.cat  ,Teléfono: 933723201,Código postal: 08950,08047534
Denominación específica: Montesa,Dirección de correo electrónico: a8068811@xtec.cat  ,Teléfono: 933723204,Código postal: 08950,08068811
Denominación específica: El Fanalet,Dirección de correo electrónico: a8068690@xtec.cat  ,Teléfono: 647824473,Código postal: 08590,08068690
Denominación específica: Patufet,Dirección de correo electrónico: a8066218@xtec.cat  ,Teléfono: 938887086,Código postal: 08519,08066218
Denominación específica: Els Pinells,Dirección de correo electrónico: a8045941@xtec.cat  ,Teléfono: 938979189,Código postal: 08736,08045941
Denominación específica: Rosaura Terrades,Dirección de correo electrónico: a8047893@xtec.cat  ,Teléfono: 936627902,Código postal: 08850,08047893
Denominación específica: Montcauet,Dirección de correo electrónico: a8066000@xtec.cat  ,Teléfono: 937791292,Código postal: 08790,08066000
Denominación específica: Municipal El Teler,Dirección de correo electrónico: a8070702@xtec.cat  ,Teléfono: 938496440,Código postal: 08401,08070702
Denominación específica: Municipal Tortuga,Dirección de correo electrónico: a8045331@xtec.cat  ,Teléfono: 938709352,Código postal: 08400,08045331
Denominación específica: El Patufet,Dirección de correo electrónico: a8047224@xtec.cat  ,Teléfono: 938227379,Código postal: 08694,08047224
Denominación específica: La Lluna,Dirección de correo electrónico: a8060332@xtec.cat  ,Teléfono: 938056080,Código postal: 08700,08060332
Denominación específica: L'Espígol,Dirección de correo electrónico: a8070994@xtec.cat  ,Teléfono:,Código postal: 08700,08070994
Denominación específica: La Mimosa,Dirección de correo electrónico: a8045720@xtec.cat  ,Teléfono: 936748982,Código postal: 08190,08045720
Denominación específica: Can Riva,Dirección de correo electrónico: a8066644@xtec.cat  ,Teléfono: 938570878,Código postal: 08508,08066644
Denominación específica: de La Granada,Dirección de correo electrónico: a8054915@xtec.cat  ,Teléfono: 938975122,Código postal: 08792,08054915
Denominación específica: Cucutras,Dirección de correo electrónico: a8069271@xtec.cat  ,Teléfono: 935743825,Código postal: 08120,08069271
Denominación específica: El Patufet,Dirección de correo electrónico: a8064350@xtec.cat  ,Teléfono: 936720815,Código postal: 08756,08064350
Denominación específica: Municipal de la Ràpita,Dirección de correo electrónico: a8060071@xtec.cat  ,Teléfono: 938186831,Código postal: 08730,08060071
Denominación específica: Les Orenetes,Dirección de correo electrónico: a8065949@xtec.cat  ,Teléfono: 938424065,Código postal: 08430,08065949
Denominación específica: La Torre I,Dirección de correo electrónico: a8066607@xtec.cat  ,Teléfono: 938010235,Código postal: 08786,08066607
Denominación específica: de Lavern,Dirección de correo electrónico: a8047340@xtec.cat  ,Teléfono: 938993302,Código postal: 08739,08047340
Denominación específica: La Cabanyeta,Dirección de correo electrónico: a8061415@xtec.cat  ,Teléfono: 938921210,Código postal: 08739,08061415
Denominación específica: de les Masies de Roda,Dirección de correo electrónico: a8073582@xtec.cat  ,Teléfono:,Código postal: 08519,08073582
Denominación específica: Casa dels Arbres,Dirección de correo electrónico: a8063311@xtec.cat  ,Teléfono: 934315919,Código postal: 08902,08063311
Denominación específica: El Tren,Dirección de correo electrónico: a8048095@xtec.cat  ,Teléfono: 933358849,Código postal: 08902,08048095
Denominación específica: La Casa de les Flors,Dirección de correo electrónico: a8071871@xtec.cat  ,Teléfono: 934483819,Código postal: 08901,08071871
Denominación específica: La Casa del Parc,Dirección de correo electrónico: a8071135@xtec.cat  ,Teléfono: 934482875,Código postal: 08904,08071135
Denominación específica: La Florida,Dirección de correo electrónico: a8048083@xtec.cat  ,Teléfono: 934379844,Código postal: 08905,08048083
Denominación específica: Petits Estels,Dirección de correo electrónico: a8067545@xtec.cat  ,Teléfono: 938411974,Código postal: 08450,08067545
Denominación específica: Mossèn Puntí,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08560,08054885
Denominación específica: Els Picarols,Dirección de correo electrónico: a8071068@xtec.cat  ,Teléfono:,Código postal: 08560,08071068
Denominación específica: El Solet,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08240,08047248
Denominación específica: La Llum,Dirección de correo electrónico: a8071081@xtec.cat  ,Teléfono:,Código postal: 08242,08071081
Denominación específica: L'Espurna,Dirección de correo electrónico: a8048009@xtec.cat  ,Teléfono: 938726361,Código postal: 08240,08048009
Denominación específica: Petit Príncep,Dirección de correo electrónico: a8067961@xtec.cat  ,Teléfono: 938749069,Código postal: 08243,08067961
Denominación específica: Les Torretes,Dirección de correo electrónico: a8061491@xtec.cat  ,Teléfono: 937754020,Código postal: 08760,08061491
Denominación específica: Riu de Sons,Dirección de correo electrónico: a8063667@xtec.cat  ,Teléfono:,Código postal: 08760,08063667
Denominación específica: La Baldufa,Dirección de correo electrónico: a8063023@xtec.cat  ,Teléfono: 937725011,Código postal: 08783,08063023
Denominación específica: Cerdanyola,Dirección de correo electrónico: a8046402@xtec.cat  ,Teléfono: 937980384,Código postal: 08303,08046402
Denominación específica: Els Garrofers,Dirección de correo electrónico: a8071056@xtec.cat  ,Teléfono: 937021785,Código postal: 08304,08071056
Denominación específica: La Llàntia,Dirección de correo electrónico: a8046414@xtec.cat  ,Teléfono: 937990002,Código postal: 08303,08046414
Denominación específica: Les Figueretes,Dirección de correo electrónico: a8046438@xtec.cat  ,Teléfono: 937962102,Código postal: 08301,08046438
Denominación específica: Tabalet,Dirección de correo electrónico: a8046451@xtec.cat  ,Teléfono: 937994901,Código postal: 08302,08046451
Denominación específica: El Niu,Dirección de correo electrónico: a8045719@xtec.cat  ,Teléfono: 936744496,Código postal: 08195,08045719
Denominación específica: El Molí,Dirección de correo electrónico: a8061671@xtec.cat  ,Teléfono: 936684660,Código postal: 08750,08061671
Denominación específica: La Traca,Dirección de correo electrónico: a8069657@xtec.cat  ,Teléfono:,Código postal: 08750,08069657
Denominación específica: La Xarranca,Dirección de correo electrónico: a8063266@xtec.cat  ,Teléfono: 935794300,Código postal: 08100,08063266
Denominación específica: El Cuc Verd,Dirección de correo electrónico: a8047251@xtec.cat  ,Teléfono: 938350405,Código postal: 08691,08047251
Denominación específica: Can Casamada,Dirección de correo electrónico: a8071381@xtec.cat  ,Teléfono:,Código postal: 08110,08071381
Denominación específica: Mitja Costa,Dirección de correo electrónico: a8069141@xtec.cat  ,Teléfono:,Código postal: 08110,08069141
Denominación específica: Els Montgatets,Dirección de correo electrónico: a8069116@xtec.cat  ,Teléfono: 934694453,Código postal: 08390,08069116
Denominación específica: La Fireta,Dirección de correo electrónico: a8063254@xtec.cat  ,Teléfono: 935723812,Código postal: 08160,08063254
Denominación específica: La Camparra,Dirección de correo electrónico: a8071469@xtec.cat  ,Teléfono: 938410375,Código postal: 08460,08071469
Denominación específica: Tinet,Dirección de correo electrónico: a8067375@xtec.cat  ,Teléfono: 938310615,Código postal: 08270,08067375
Denominación específica: Cristòfor Ferrer,Dirección de correo electrónico: a8047133@xtec.cat  ,Teléfono: 936931570,Código postal: 08338,08047133
Denominación específica: La Baldufa,Dirección de correo electrónico: a8071524@xtec.cat  ,Teléfono:,Código postal: 08640,08071524
Denominación específica: El Castellot,Dirección de correo electrónico: a8067429@xtec.cat  ,Teléfono: 938968421,Código postal: 08818,08067429
Denominación específica: d'Olvan,Dirección de correo electrónico: a8072334@xtec.cat  ,Teléfono:,Código postal: 08611,08072334
Denominación específica: Les Orenetes,Dirección de correo electrónico: a8064453@xtec.cat  ,Teléfono: 931034031,Código postal: 08317,08064453
Denominación específica: Palafollets,Dirección de correo electrónico: a8047273@xtec.cat  ,Teléfono: 937666060,Código postal: 08389,08047273
Denominación específica: Patufet,Dirección de correo electrónico: a8045380@xtec.cat  ,Teléfono: 938645853,Código postal: 08184,08045380
Denominación específica: L'Espurna,Dirección de correo electrónico: a8063151@xtec.cat  ,Teléfono: 936633016,Código postal: 08780,08063151
Denominación específica: El Gargot,Dirección de correo electrónico: a8072759@xtec.cat  ,Teléfono: 935622005,Código postal: 08150,08072759
Denominación específica: Petit Heurom,Dirección de correo electrónico: a8071974@xtec.cat  ,Teléfono: 610568117,Código postal: 08589,08071974
Denominación específica: Bressol de Mar,Dirección de correo electrónico: a8066140@xtec.cat  ,Teléfono: 937670255,Código postal: 08397,08066140
Denominación específica: Badabadoc,Dirección de correo electrónico: a8047418@xtec.cat  ,Teléfono: 937132045,Código postal: 08213,08047418
Denominación específica: Municipal de Premià de Mar,Dirección de correo electrónico: a8047406@xtec.cat  ,Teléfono: 937523511,Código postal: 08330,08047406
Denominación específica: L'Estel,Dirección de correo electrónico: a8045975@xtec.cat  ,Teléfono: 938290121,Código postal: 08692,08045975
Denominación específica: La Puput,Dirección de correo electrónico: a8058246@xtec.cat  ,Teléfono: 938658800,Código postal: 08415,08058246
Denominación específica: La Verema,Dirección de correo electrónico: a8070337@xtec.cat  ,Teléfono:,Código postal: 08291,08070337
Denominación específica: La Bruna,Dirección de correo electrónico: a8068677@xtec.cat  ,Teléfono:,Código postal: 08191,08068677
Denominación específica: Sol Solet,Dirección de correo electrónico: a8045951@xtec.cat  ,Teléfono: 935887706,Código postal: 08191,08045951
Denominación específica: Arraona,Dirección de correo electrónico: a8068011@xtec.cat  ,Teléfono:,Código postal: 08205,08068011
Denominación específica: Can Llong,Dirección de correo electrónico: a8069189@xtec.cat  ,Teléfono:,Código postal: 08206,08069189
Denominación específica: Creu Alta,Dirección de correo electrónico: a8070866@xtec.cat  ,Teléfono:,Código postal: 08208,08070866
Denominación específica: Espronceda,Dirección de correo electrónico: a8067399@xtec.cat  ,Teléfono: 937208745,Código postal: 08204,08067399
Denominación específica: Joaquim Blume,Dirección de correo electrónico: a8069177@xtec.cat  ,Teléfono:,Código postal: 08203,08069177
Denominación específica: Vapor Buxeda Nou,Dirección de correo electrónico: a8069943@xtec.cat  ,Teléfono: 937220797,Código postal: 08201,08069943
Denominación específica: El Garbí,Dirección de correo electrónico: a8048137@xtec.cat  ,Teléfono: 933055154,Código postal: 08930,08048137
Denominación específica: Casa Pedemonte,Dirección de correo electrónico: a8067910@xtec.cat  ,Teléfono:,Código postal: 08740,08067910
Denominación específica: El Trenet,Dirección de correo electrónico: a8069955@xtec.cat  ,Teléfono:,Código postal: 08740,08069955
Denominación específica: Sant Nicolau,Dirección de correo electrónico: a8069864@xtec.cat  ,Teléfono: 937930212,Código postal: 08392,08069864
Denominación específica: El Patufet,Dirección de correo electrónico: a8055361@xtec.cat  ,Teléfono: 938889271,Código postal: 08519,08055361
Denominación específica: La Mercè,Dirección de correo electrónico: a8070131@xtec.cat  ,Teléfono:,Código postal: 08830,08070131
Denominación específica: Mare de Déu de la Immaculada,Dirección de correo electrónico: a8047923@xtec.cat  ,Teléfono: 936401337,Código postal: 08830,08047923
Denominación específica: Municipal El Cargol,Dirección de correo electrónico: a8069931@xtec.cat  ,Teléfono: 938527046,Código postal: 08589,08069931
Denominación específica: El Blauet,Dirección de correo electrónico: a8070295@xtec.cat  ,Teléfono: 938673887,Código postal: 08470,08070295
Denominación específica: Cavall Fort,Dirección de correo electrónico: a8062882@xtec.cat  ,Teléfono: 935836797,Código postal: 08173,08062882
Denominación específica: El Tricicle,Dirección de correo electrónico: a8062894@xtec.cat  ,Teléfono: 935836798,Código postal: 08173,08062894
Denominación específica: Mare de Déu de Montserrat,Dirección de correo electrónico: a8072863@xtec.cat  ,Teléfono:,Código postal: 08173,08072863
Denominación específica: El Picarol,Dirección de correo electrónico: a8064337@xtec.cat  ,Teléfono: 937714461,Código postal: 08635,08064337
Denominación específica: Mestre Jané,Dirección de correo electrónico: a8072103@xtec.cat  ,Teléfono: 938663562,Código postal: 08182,08072103
Denominación específica: Fàbregas,Dirección de correo electrónico: a8054095@xtec.cat  ,Teléfono: 936663732,Código postal: 08980,08054095
Denominación específica: Patufet,Dirección de correo electrónico: a8054071@xtec.cat  ,Teléfono: 936663756,Código postal: 08980,08054071
Denominación específica: Municipal El Petit Roure,Dirección de correo electrónico: a8072139@xtec.cat  ,Teléfono: 931185828,Código postal: 08105,08072139
Denominación específica: Municipal de Sant Iscle de Vallalta,Dirección de correo electrónico: a8059615@xtec.cat  ,Teléfono: 937946209,Código postal: 08359,08059615
Denominación específica: El Xiulet,Dirección de correo electrónico: a8063953@xtec.cat  ,Teléfono: 938767100,Código postal: 08250,08063953
Denominación específica: El Gegant del Pi II,Dirección de correo electrónico: a8069992@xtec.cat  ,Teléfono:,Código postal: 08970,08069992
Denominación específica: La Pomera,Dirección de correo electrónico: a8047935@xtec.cat  ,Teléfono: 933734754,Código postal: 08970,08047935
Denominación específica: Patuleia,Dirección de correo electrónico: a8060381@xtec.cat  ,Teléfono: 938888331,Código postal: 08514,08060381
